r,C_nn
8.300000000000000000e+01,-1.731947918415244203e-14
8.400000000000000000e+01,-1.421085471520200372e-14
8.500000000000000000e+01,-1.865174681370262988e-14
8.600000000000000000e+01,-2.309263891220325604e-14
8.700000000000000000e+01,-1.865174681370262988e-14
8.800000000000000000e+01,-1.598721155460225418e-14
8.900000000000000000e+01,-1.953992523340275511e-14
9.000000000000000000e+01,-2.442490654175344389e-14
9.100000000000000000e+01,-1.953992523340275511e-14
9.200000000000000000e+01,-1.687538997430237941e-14
9.300000000000000000e+01,-2.042810365310288034e-14
9.400000000000000000e+01,-2.531308496145356912e-14
9.500000000000000000e+01,-2.087219286295294296e-14
9.600000000000000000e+01,-1.776356839400250465e-14
9.700000000000000000e+01,-2.131628207280300558e-14
9.800000000000000000e+01,-2.664535259100375697e-14
9.900000000000000000e+01,-2.176037128265306819e-14
1.000000000000000000e+02,-1.820765760385256726e-14
1.010000000000000000e+02,-2.220446049250313081e-14
1.020000000000000000e+02,-2.708944180085381959e-14
1.030000000000000000e+02,-2.264854970235319342e-14
1.040000000000000000e+02,-1.820765760385256726e-14
1.050000000000000000e+02,-2.309263891220325604e-14
1.060000000000000000e+02,-2.797762022055394482e-14
1.070000000000000000e+02,-2.353672812205331866e-14
1.080000000000000000e+02,-1.953992523340275511e-14
1.090000000000000000e+02,-2.486899575160350651e-14
1.100000000000000000e+02,-2.975397705995419528e-14
1.110000000000000000e+02,-2.531308496145356912e-14
1.120000000000000000e+02,-2.176037128265306819e-14
1.130000000000000000e+02,-2.664535259100375697e-14
1.140000000000000000e+02,-3.153033389935444575e-14
1.150000000000000000e+02,-2.664535259100375697e-14
1.160000000000000000e+02,-2.398081733190338127e-14
1.170000000000000000e+02,-2.842170943040400743e-14
1.180000000000000000e+02,-3.375077994860475883e-14
1.190000000000000000e+02,-2.886579864025407005e-14
1.200000000000000000e+02,-2.620126338115369435e-14
1.210000000000000000e+02,-3.108624468950438313e-14
1.220000000000000000e+02,-3.552713678800500929e-14
1.230000000000000000e+02,-3.064215547965432052e-14
1.240000000000000000e+02,-2.753353101070388220e-14
1.250000000000000000e+02,-3.197442310920450836e-14
1.260000000000000000e+02,-3.641531520770513453e-14
1.270000000000000000e+02,-3.153033389935444575e-14
1.280000000000000000e+02,-2.842170943040400743e-14
1.290000000000000000e+02,-3.286260152890463360e-14
1.300000000000000000e+02,-3.730349362740525976e-14
1.310000000000000000e+02,-3.241851231905457098e-14
1.320000000000000000e+02,-2.975397705995419528e-14
1.330000000000000000e+02,-3.375077994860475883e-14
1.340000000000000000e+02,-3.819167204710538499e-14
1.350000000000000000e+02,-3.375077994860475883e-14
1.360000000000000000e+02,-3.064215547965432052e-14
1.370000000000000000e+02,-3.463895836830488406e-14
1.380000000000000000e+02,-3.907985046680551022e-14
1.390000000000000000e+02,-3.508304757815494668e-14
1.400000000000000000e+02,-3.197442310920450836e-14
1.410000000000000000e+02,-3.552713678800500929e-14
1.420000000000000000e+02,-4.041211809635569807e-14
1.430000000000000000e+02,-3.597122599785507191e-14
1.440000000000000000e+02,-3.286260152890463360e-14
1.450000000000000000e+02,-3.641531520770513453e-14
1.460000000000000000e+02,-4.130029651605582330e-14
1.470000000000000000e+02,-3.685940441755519714e-14
1.480000000000000000e+02,-3.419486915845482145e-14
1.490000000000000000e+02,-3.730349362740525976e-14
1.500000000000000000e+02,-4.352074256530613638e-14
1.510000000000000000e+02,-3.863576125695544761e-14
1.520000000000000000e+02,-3.597122599785507191e-14
1.530000000000000000e+02,-3.907985046680551022e-14
1.540000000000000000e+02,-4.440892098500626162e-14
1.550000000000000000e+02,-3.996802888650563546e-14
1.560000000000000000e+02,-3.685940441755519714e-14
1.570000000000000000e+02,-3.996802888650563546e-14
1.580000000000000000e+02,-4.529709940470638685e-14
1.590000000000000000e+02,-4.085620730620576069e-14
1.600000000000000000e+02,-3.730349362740525976e-14
1.610000000000000000e+02,-4.085620730620576069e-14
1.620000000000000000e+02,-4.662936703425657470e-14
1.630000000000000000e+02,-4.218847493575594854e-14
1.640000000000000000e+02,-3.819167204710538499e-14
1.650000000000000000e+02,-4.174438572590588592e-14
1.660000000000000000e+02,-4.751754545395669993e-14
1.670000000000000000e+02,-4.352074256530613638e-14
1.680000000000000000e+02,-3.952393967665557284e-14
1.690000000000000000e+02,-4.352074256530613638e-14
1.700000000000000000e+02,-4.884981308350688778e-14
1.710000000000000000e+02,-4.440892098500626162e-14
1.720000000000000000e+02,-3.952393967665557284e-14
1.730000000000000000e+02,-4.440892098500626162e-14
1.740000000000000000e+02,-4.929390229335695039e-14
1.750000000000000000e+02,-4.485301019485632423e-14
1.760000000000000000e+02,-3.996802888650563546e-14
1.770000000000000000e+02,-4.529709940470638685e-14
1.780000000000000000e+02,-4.929390229335695039e-14
1.790000000000000000e+02,-4.485301019485632423e-14
1.800000000000000000e+02,-4.041211809635569807e-14
1.810000000000000000e+02,-4.529709940470638685e-14
1.820000000000000000e+02,-4.973799150320701301e-14
1.830000000000000000e+02,-4.529709940470638685e-14
1.840000000000000000e+02,-4.130029651605582330e-14
1.850000000000000000e+02,-4.618527782440651208e-14
1.860000000000000000e+02,-5.062616992290713824e-14
1.870000000000000000e+02,-4.574118861455644947e-14
1.880000000000000000e+02,-4.174438572590588592e-14
1.890000000000000000e+02,-4.618527782440651208e-14
1.900000000000000000e+02,-5.107025913275720086e-14
1.910000000000000000e+02,-4.618527782440651208e-14
1.920000000000000000e+02,-4.218847493575594854e-14
1.930000000000000000e+02,-4.707345624410663731e-14
1.940000000000000000e+02,-5.195843755245732609e-14
1.950000000000000000e+02,-4.707345624410663731e-14
1.960000000000000000e+02,-4.307665335545607377e-14
1.970000000000000000e+02,-4.796163466380676255e-14
1.980000000000000000e+02,-5.284661597215745132e-14
1.990000000000000000e+02,-4.751754545395669993e-14
2.000000000000000000e+02,-4.396483177515619900e-14
2.010000000000000000e+02,-4.884981308350688778e-14
2.020000000000000000e+02,-5.329070518200751394e-14
2.030000000000000000e+02,-4.796163466380676255e-14
2.040000000000000000e+02,-4.440892098500626162e-14
2.050000000000000000e+02,-4.884981308350688778e-14
2.060000000000000000e+02,-5.417888360170763917e-14
2.070000000000000000e+02,-4.884981308350688778e-14
2.080000000000000000e+02,-4.574118861455644947e-14
2.090000000000000000e+02,-4.973799150320701301e-14
2.100000000000000000e+02,-5.506706202140776441e-14
2.110000000000000000e+02,-5.018208071305707563e-14
2.120000000000000000e+02,-4.662936703425657470e-14
2.130000000000000000e+02,-5.062616992290713824e-14
2.140000000000000000e+02,-5.595524044110788964e-14
2.150000000000000000e+02,-5.151434834260726348e-14
2.160000000000000000e+02,-4.840572387365682516e-14
2.170000000000000000e+02,-5.240252676230738871e-14
2.180000000000000000e+02,-5.861977570020826533e-14
2.190000000000000000e+02,-5.373479439185757656e-14
2.200000000000000000e+02,-5.062616992290713824e-14
2.210000000000000000e+02,-5.506706202140776441e-14
2.220000000000000000e+02,-5.995204332975845318e-14
2.230000000000000000e+02,-5.595524044110788964e-14
2.240000000000000000e+02,-5.240252676230738871e-14
2.250000000000000000e+02,-5.684341886080801487e-14
2.260000000000000000e+02,-6.172840016915870365e-14
2.270000000000000000e+02,-5.684341886080801487e-14
2.280000000000000000e+02,-5.329070518200751394e-14
2.290000000000000000e+02,-5.773159728050814010e-14
2.300000000000000000e+02,-6.261657858885882888e-14
2.310000000000000000e+02,-5.773159728050814010e-14
2.320000000000000000e+02,-5.417888360170763917e-14
2.330000000000000000e+02,-5.861977570020826533e-14
2.340000000000000000e+02,-6.306066779870889150e-14
2.350000000000000000e+02,-5.817568649035820272e-14
2.360000000000000000e+02,-5.506706202140776441e-14
2.370000000000000000e+02,-5.861977570020826533e-14
2.380000000000000000e+02,-6.350475700855895411e-14
2.390000000000000000e+02,-5.861977570020826533e-14
2.400000000000000000e+02,-5.506706202140776441e-14
2.410000000000000000e+02,-5.950795411990839057e-14
2.420000000000000000e+02,-6.394884621840901673e-14
2.430000000000000000e+02,-5.906386491005832795e-14
2.440000000000000000e+02,-5.506706202140776441e-14
2.450000000000000000e+02,-5.950795411990839057e-14
2.460000000000000000e+02,-6.394884621840901673e-14
2.470000000000000000e+02,-5.906386491005832795e-14
2.480000000000000000e+02,-5.506706202140776441e-14
2.490000000000000000e+02,-5.950795411990839057e-14
