site,n_tilde
0.000000000000000000e+00,7.405451848378717932e-04
1.000000000000000000e+00,5.899723496676797380e-02
2.000000000000000000e+00,7.331424389810958786e-02
3.000000000000000000e+00,9.990216519665229278e-02
4.000000000000000000e+00,1.281893606208441283e-01
5.000000000000000000e+00,1.804353731467591149e-01
6.000000000000000000e+00,7.817625931935621164e-01
7.000000000000000000e+00,2.674288630852100113e+00
8.000000000000000000e+00,7.405451848378717932e-04
9.000000000000000000e+00,5.899723496676797380e-02
1.000000000000000000e+01,7.331424389810958786e-02
1.100000000000000000e+01,9.990216519665229278e-02
1.200000000000000000e+01,1.281893606208441283e-01
1.300000000000000000e+01,1.804353731467591149e-01
1.400000000000000000e+01,7.817625931935621164e-01
1.500000000000000000e+01,2.674288630852100113e+00
1.600000000000000000e+01,7.405451848378717932e-04
1.700000000000000000e+01,5.899723496676797380e-02
1.800000000000000000e+01,7.331424389810958786e-02
1.900000000000000000e+01,9.990216519665229278e-02
2.000000000000000000e+01,1.281893606208441283e-01
2.100000000000000000e+01,1.804353731467591149e-01
2.200000000000000000e+01,7.817625931935621164e-01
2.300000000000000000e+01,2.674288630852100113e+00
2.400000000000000000e+01,7.405451848378717932e-04
2.500000000000000000e+01,5.899723496676797380e-02
2.600000000000000000e+01,7.331424389810958786e-02
2.700000000000000000e+01,9.990216519665229278e-02
2.800000000000000000e+01,1.281893606208441283e-01
2.900000000000000000e+01,1.804353731467591149e-01
3.000000000000000000e+01,7.817625931935621164e-01
3.100000000000000000e+01,2.674288630852100113e+00
3.200000000000000000e+01,7.405451848378717932e-04
3.300000000000000000e+01,5.899723496676797380e-02
3.400000000000000000e+01,7.331424389810958786e-02
3.500000000000000000e+01,9.990216519665229278e-02
3.600000000000000000e+01,1.281893606208441283e-01
3.700000000000000000e+01,1.804353731467591149e-01
3.800000000000000000e+01,7.817625931935621164e-01
3.900000000000000000e+01,2.674288630852100113e+00
4.000000000000000000e+01,7.405451848378717932e-04
4.100000000000000000e+01,5.899723496676797380e-02
4.200000000000000000e+01,7.331424389810958786e-02
4.300000000000000000e+01,9.990216519665229278e-02
4.400000000000000000e+01,1.281893606208441283e-01
4.500000000000000000e+01,1.804353731467591149e-01
4.600000000000000000e+01,7.817625931935621164e-01
4.700000000000000000e+01,2.674288630852100113e+00
4.800000000000000000e+01,7.405451848378717932e-04
4.900000000000000000e+01,5.899723496676797380e-02
5.000000000000000000e+01,7.331424389810958786e-02
5.100000000000000000e+01,9.990216519665229278e-02
5.200000000000000000e+01,1.281893606208441283e-01
5.300000000000000000e+01,1.804353731467591149e-01
5.400000000000000000e+01,7.817625931935621164e-01
5.500000000000000000e+01,2.674288630852100113e+00
5.600000000000000000e+01,7.405451848378717932e-04
5.700000000000000000e+01,5.899723496676797380e-02
5.800000000000000000e+01,7.331424389810958786e-02
5.900000000000000000e+01,9.990216519665229278e-02
6.000000000000000000e+01,1.281893606208441283e-01
6.100000000000000000e+01,1.804353731467591149e-01
6.200000000000000000e+01,7.817625931935621164e-01
6.300000000000000000e+01,2.674288630852100113e+00
6.400000000000000000e+01,7.405451848378717932e-04
6.500000000000000000e+01,5.899723496676797380e-02
6.600000000000000000e+01,7.331424389810958786e-02
6.700000000000000000e+01,9.990216519665229278e-02
6.800000000000000000e+01,1.281893606208441283e-01
6.900000000000000000e+01,1.804353731467591149e-01
7.000000000000000000e+01,7.817625931935621164e-01
7.100000000000000000e+01,2.674288630852100113e+00
7.200000000000000000e+01,7.405451848378717932e-04
7.300000000000000000e+01,5.899723496676797380e-02
7.400000000000000000e+01,7.331424389810958786e-02
7.500000000000000000e+01,9.990216519665229278e-02
7.600000000000000000e+01,1.281893606208441283e-01
7.700000000000000000e+01,1.804353731467591149e-01
7.800000000000000000e+01,7.817625931935621164e-01
7.900000000000000000e+01,2.674288630852100113e+00
